timestamp,vm_id,cpu_usage,memory_usage,disk_io_mb,energy_wh,carbon_g_per_kwh,region,is_renewable,sustainability_score
2025-11-02 02:00:00,22,0.24482368214198613,0.8635223831988,588.9603400486096,138.59536749078478,321.8344996622082,Asia-Mix,1,0.669960227809735
2025-11-02 03:00:00,44,0.9695943631790226,0.8049325443700911,264.19422346912427,272.3220618540507,230.8891054468222,Asia-Mix,1,0.5656339302142084
2025-11-02 04:00:00,25,0.7254048548949109,0.36990173069522647,724.8527085490922,173.64484558007155,340.60150158744887,US-Coal,1,0.619894613728517
2025-11-02 05:00:00,49,0.23953158097140376,0.9098778984611001,213.34015732958207,67.14008584861199,490.1600069496809,EU-Green,0,0.46184980294270894
2025-11-02 06:00:00,27,0.7494348245135638,0.8014206523032329,579.8851994520137,127.66835050785491,294.3780018858545,US-Coal,1,0.6970917126995197
2025-11-02 07:00:00,42,0.5533480220220609,0.6663608529597838,702.1176157206252,169.76050851476163,292.10285948489366,EU-Green,0,0.4501997985435673
2025-11-02 08:00:00,28,0.7218685908622223,0.20349762445648356,33.32545470614594,130.68009189763814,454.42645090783424,EU-Green,1,0.6082905497280449
2025-11-02 09:00:00,16,0.7793905263706968,0.5064989195908615,318.1180636736289,142.9837269936697,218.29738414314713,Asia-Mix,1,0.7201647547499372
2025-11-02 10:00:00,15,0.13292567061019167,0.5301914216197382,609.847225617551,131.07053091406112,267.03844539274877,US-Coal,1,0.7077846033173212
2025-11-02 11:00:00,47,0.5307987585413797,0.2976686546105731,363.93511160606965,52.864741826754624,428.72373667437114,Asia-Mix,1,0.7109304926383302
2025-11-02 12:00:00,44,0.9354136251440874,0.16797058520540664,213.80210383487625,237.4993572555772,234.72145006438154,Asia-Mix,1,0.6033873897688131
2025-11-02 13:00:00,3,0.35461008255153853,0.7602150859009388,175.84427905855202,225.1606503095755,418.21528105054114,EU-Green,1,0.5196253926097203
2025-11-02 14:00:00,37,0.6141889426800039,0.2037297943057358,105.21461353310232,242.548884528391,460.7034462716448,Asia-Mix,1,0.4770927701464855
2025-11-02 15:00:00,7,0.4007689574344013,0.6051471379775085,685.7036478850258,99.61606777042451,448.19663774021296,US-Coal,0,0.447114858610449
2025-11-02 16:00:00,21,0.48155457360814463,0.8959817978011114,460.2843226012448,131.65290789987046,678.0461715716981,Asia-Mix,1,0.4879149089904805
2025-11-02 17:00:00,9,0.5711729620412456,0.8446894137083362,61.107955993164786,232.0809373529259,491.53435027845285,Asia-Mix,0,0.27261298954338603
2025-11-02 18:00:00,39,0.5714758808945284,0.33608973018687194,306.06425885650833,225.88454622257564,457.38925436292385,EU-Green,1,0.497905297228259
2025-11-02 19:00:00,18,0.241643939213724,0.8237313419185754,294.18692064408793,196.96239589982304,425.8900849654164,US-Coal,1,0.5477587403234088
2025-11-02 20:00:00,4,0.7003429704858417,0.100282630202416,145.39135256757038,148.6281075031612,649.6928580674673,Asia-Mix,1,0.48363644807469036
2025-11-02 21:00:00,25,0.13347470568052397,0.11503463817126865,348.4061003777525,323.0086114801539,692.2811321999081,EU-Green,1,0.2616306973255874
2025-11-02 22:00:00,14,0.18188353476991936,0.6121701892664352,265.67949231450916,145.32877511264158,669.2833580584147,Asia-Mix,0,0.27695884700201706
2025-11-02 23:00:00,50,0.05257535444361319,0.41007848627285004,273.442964393746,181.241938495548,570.450617972265,US-Coal,1,0.48862602641988
2025-11-03 00:00:00,9,0.16086126093459724,0.42849171498527505,591.2212462303669,250.2152875958047,275.54896028277085,Asia-Mix,1,0.5670802258349359
2025-11-03 01:00:00,26,0.4995078909992976,0.5797749270770501,178.61070840415704,208.33664356869687,352.27848322060674,Asia-Mix,1,0.5740191210609753
2025-11-03 02:00:00,2,0.6257967870030468,0.2630150872530815,513.4879670842844,147.5346526729595,225.3346850250876,EU-Green,0,0.5112104696937139
2025-11-03 03:00:00,20,0.8045749774681393,0.2799920480656566,456.51969910474793,175.04988504151805,711.9532412445628,Asia-Mix,1,0.42023459319354584
2025-11-03 04:00:00,28,0.15136428760776427,0.511911348966035,454.4740098702938,286.28905353458686,563.4391913300008,EU-Green,1,0.3723116082035194
2025-11-03 05:00:00,47,0.858191087015632,0.7411155126922836,530.4058769134207,126.22003820084986,610.4995863722828,US-Coal,0,0.3301487483719065
2025-11-03 06:00:00,7,0.7586757992712823,0.6265730886964495,438.7056289565232,84.09912433081277,371.36445677022596,Asia-Mix,0,0.5058256714397125
2025-11-03 07:00:00,44,0.438092378289121,0.35275179100131304,703.4040918771077,137.0805925672309,665.1094372525383,US-Coal,1,0.48861143243609667
2025-11-03 08:00:00,8,0.9362911637449569,0.46578660088258306,540.4640735602078,303.3556068012494,342.7818060396632,US-Coal,1,0.4704909147202756
2025-11-03 09:00:00,47,0.9913830026345211,0.24506504476749866,437.5706010971105,67.58681160546746,200.90406641184734,Asia-Mix,1,0.8156090941740997
2025-11-03 10:00:00,35,0.2447517195505754,0.16343534218651945,663.8104962301159,347.4257827454601,407.02822938638167,EU-Green,1,0.38586024023721344
2025-11-03 11:00:00,14,0.41026715571561034,0.7652916346325268,484.9172519467838,207.71089866757538,513.9188145274904,US-Coal,1,0.48852608139382375
2025-11-03 12:00:00,17,0.9301269524102256,0.3255792978099654,232.9153982281432,345.3021806297991,463.2876718810374,US-Coal,1,0.35828217808653345
2025-11-03 13:00:00,36,0.7355167232137133,0.25110142967356097,165.67593454125696,331.08889084665304,674.1418784171284,Asia-Mix,0,0.062070361019451875
2025-11-03 14:00:00,50,0.0956899117658833,0.6878753472339214,121.86222853014303,180.3722514053842,257.9729072758918,Asia-Mix,0,0.4562747335609901
2025-11-03 15:00:00,40,0.7924387576638442,0.625343923144108,719.5641700368813,101.53223312765822,504.60289234854906,Asia-Mix,1,0.6148416195539264
2025-11-03 16:00:00,4,0.8365438428186174,0.6382111821114445,568.1083454384526,91.11428073519292,482.1386424014991,Asia-Mix,1,0.6387287841646943
2025-11-03 17:00:00,2,0.7629768285270478,0.2945604141196216,749.9027505314566,114.39670279968682,354.7661401946897,Asia-Mix,1,0.6800523029822377
2025-11-03 18:00:00,6,0.8095602743735398,0.2977487077782789,482.6334445719544,260.14111857500654,652.2254619173558,Asia-Mix,1,0.3548422847964504
2025-11-03 19:00:00,42,0.8338760428581574,0.28768223531779324,378.72070519593007,124.61449836676123,614.0667607352134,EU-Green,0,0.3300811580458734
2025-11-03 20:00:00,4,0.22708473744873692,0.24768970631295034,47.773191176711464,145.84183357733247,603.072553032507,US-Coal,1,0.5116849238180925
2025-11-03 21:00:00,29,0.27390715876174976,0.6573651216774078,537.3138252368238,179.1214292383306,681.9058630482558,EU-Green,0,0.23160666819712383
2025-11-03 22:00:00,18,0.6520706355341684,0.8208135024619911,465.76700781458493,323.10213093065147,597.5315303418366,EU-Green,1,0.3120569389445617
2025-11-03 23:00:00,26,0.9124728239393902,0.715669849225162,792.1671148700972,98.71195954430229,327.51271044309954,Asia-Mix,1,0.7125128863797157
2025-11-04 00:00:00,44,0.35038675318166984,0.7732795886964616,191.32702222579442,41.558231309038966,588.0594914073301,US-Coal,1,0.6388731497533795
2025-11-04 01:00:00,34,0.6088913420053039,0.44407866472241986,424.5898842294687,58.62988721723275,369.23654736441415,EU-Green,1,0.7360682560145226
2025-11-04 02:00:00,10,0.6988329602462758,0.6559644260661983,520.7658680944581,320.4775659208366,333.19605769110876,Asia-Mix,0,0.2560353605599764
2025-11-04 03:00:00,36,0.47935117123408727,0.4011008043780584,515.6729397938749,240.73010410144258,240.15197609479503,Asia-Mix,1,0.5967988271096988
2025-11-04 04:00:00,14,0.7280933321125597,0.546678928673344,449.03483435872215,124.6425919916201,609.2157191912222,US-Coal,0,0.33263627320283
2025-11-04 05:00:00,31,0.9046840730275645,0.509389619554633,621.5424082617803,94.92967531346923,591.0505290723961,EU-Green,1,0.5762819936602811
2025-11-04 06:00:00,48,0.6428964669727457,0.2503540733722762,163.98496762145314,131.22268835750543,328.97471272075154,EU-Green,1,0.674578033187974
2025-11-04 07:00:00,15,0.5627920088189015,0.4290169462852862,580.5017602195327,75.58704744789682,612.1584591982858,EU-Green,1,0.5871302913442703
2025-11-04 08:00:00,8,0.46680744161892207,0.9192489341599983,495.78765714647136,331.87520218817673,704.8124857014542,Asia-Mix,1,0.24481406226797484
2025-11-04 09:00:00,14,0.5986119573608194,0.3112932190577008,716.8600894356587,283.10391405323276,259.4159266203686,US-Coal,0,0.3380975087892517
2025-11-04 10:00:00,23,0.38759432922747605,0.2137331758375654,677.7555512268654,183.34126484288763,327.9501511127262,US-Coal,1,0.615560378633722
2025-11-04 11:00:00,40,0.4219080046914268,0.45579352838034504,252.1176313060426,308.1384075857126,612.6434367480235,EU-Green,0,0.12109865363643016
2025-11-04 12:00:00,21,0.5552646057037653,0.7717870754811258,220.98985998012245,117.33204333090201,350.978670428893,Asia-Mix,1,0.678717611964512
2025-11-04 13:00:00,16,0.11328815677127613,0.5948259953129764,785.3226590819582,262.30737622638003,543.5651858560443,EU-Green,0,0.21031870899900873
2025-11-04 14:00:00,45,0.2675741213785565,0.6788286031525078,421.81214473220524,305.40107469426044,244.640323455043,US-Coal,0,0.3204953611733937
2025-11-04 15:00:00,18,0.5657068450827385,0.2612406209484756,725.1367711315495,150.5983006032145,448.7113635069463,Asia-Mix,1,0.5885749292497644
2025-11-04 16:00:00,47,0.45995173597962047,0.6261059640565633,131.10481902438576,274.81397808972247,606.5002820961242,EU-Green,1,0.3624600650652414
2025-11-04 17:00:00,24,0.36617499661686004,0.3749753356747527,514.2551318401394,131.47242827193588,577.5826686737889,EU-Green,0,0.3417017063012906
2025-11-04 18:00:00,26,0.7440216799688364,0.8091578610615523,647.8881498884689,132.64571193029954,648.2896553716937,Asia-Mix,1,0.502650417786183
2025-11-04 19:00:00,25,0.7090317270331715,0.6349039851091257,757.9161996691574,73.18772535179768,682.598669631743,US-Coal,1,0.552304261508635
2025-11-04 20:00:00,45,0.208394221993714,0.2690278361090015,269.8721128136188,176.4179944179136,625.250925692317,Asia-Mix,1,0.4649122745817202
2025-11-04 21:00:00,41,0.8846976596047663,0.15492417786747323,579.984935939242,266.2106910142009,569.3732586164093,EU-Green,0,0.19209347234073304
2025-11-04 22:00:00,29,0.5206524450837674,0.13623822789397783,431.0504072316952,331.46844972709835,217.44737049881712,EU-Green,1,0.5052069836648995
2025-11-04 23:00:00,15,0.7543878655820931,0.4156972825026196,48.50314085317456,227.1770674980198,494.2316703751942,EU-Green,1,0.47677884151644523
2025-11-05 00:00:00,45,0.5944933067945193,0.32597346615616646,551.9997898471547,307.5720166980791,220.73374870316903,EU-Green,1,0.5307644577986004
2025-11-05 01:00:00,1,0.9978079851276511,0.6491766049431318,552.0772465902747,294.9733412799704,644.4372994138124,US-Coal,1,0.3191877169450482
2025-11-05 02:00:00,25,0.7647829640368816,0.5244337597318255,744.4854438772296,93.73634642233706,376.39848845297666,US-Coal,1,0.6921268864376464
2025-11-05 03:00:00,7,0.7216314381812861,0.3261163863045736,397.84995693517794,190.60340296291577,509.3361557648565,EU-Green,1,0.5105215897296966
2025-11-05 04:00:00,9,0.7896433420982135,0.2268521112576497,184.20073656841174,76.24629601287135,353.6949190253964,US-Coal,1,0.7242240858384117
2025-11-05 05:00:00,24,0.18597158627104615,0.20811979828433214,35.65105875894332,251.46748008410685,630.3750794091615,US-Coal,0,0.17640855183803938
2025-11-05 06:00:00,1,0.2443173635109901,0.834961333319355,332.51374934872456,334.46889715628356,687.5763896530464,US-Coal,0,0.05104242400643218
2025-11-05 07:00:00,44,0.7283608781124334,0.30695627314413715,241.53336006200146,82.49773200441452,419.2533718171852,EU-Green,1,0.6821150794067418
2025-11-05 08:00:00,8,0.5192824127743195,0.653954050724323,608.8706448191004,267.50377054878777,674.607316431044,Asia-Mix,0,0.13449083632387623
2025-11-05 09:00:00,24,0.7669035272671108,0.7890830387883263,283.4142118728373,235.9938267690369,346.8912541009828,Asia-Mix,1,0.5452841005529576
2025-11-05 10:00:00,11,0.14777022920693778,0.6219691145070256,759.2569570518751,220.91756147251093,494.0635076915381,Asia-Mix,1,0.484022249453072
2025-11-05 11:00:00,17,0.5596572839103651,0.8306304468999038,769.8481623902273,160.93727275338517,672.3187864112872,EU-Green,0,0.25750166886249237
2025-11-05 12:00:00,8,0.4098804872790699,0.4335346632992033,496.72687217416643,150.0908108036819,379.2347384386847,US-Coal,1,0.6262091176284936
2025-11-05 13:00:00,35,0.48415020831759437,0.912788862051606,742.9282296119063,54.027248595855234,724.7232457929472,US-Coal,1,0.5517355086104032
2025-11-05 14:00:00,35,0.6237599784688869,0.2131732535513824,608.6834756115965,107.55169955812417,267.033725979761,EU-Green,1,0.7346657847443665
2025-11-05 15:00:00,33,0.5271739300894036,0.1868271002089074,437.48771278010094,44.70483350891634,210.05128834792842,EU-Green,1,0.8368814079185338
2025-11-05 16:00:00,5,0.5628676052571949,0.6598883242763269,144.2463483382225,220.23930273042637,697.2744439180049,Asia-Mix,1,0.3764182363137197
2025-11-05 17:00:00,42,0.5120396078958274,0.9014064702012724,366.878354811072,72.81450312215173,237.75676638132973,Asia-Mix,1,0.7899798162665459
2025-11-05 18:00:00,39,0.4385074182312185,0.7875509423908789,448.69957069009405,310.636012149212,745.5390577711204,EU-Green,1,0.24736658387535068
2025-11-05 19:00:00,41,0.7832878815683328,0.1649543305223437,691.1692645880081,202.1743364161212,723.2682740885084,Asia-Mix,1,0.3832005360105618
2025-11-05 20:00:00,28,0.06159291870214229,0.33746255684450893,385.0667012285319,256.9038718081996,275.36150051997635,US-Coal,0,0.359536108132356
2025-11-05 21:00:00,7,0.6185205661449656,0.89077105211215,718.1397381423653,167.36569847055392,495.67154413091123,EU-Green,0,0.34436675916383336
2025-11-05 22:00:00,9,0.5872329299568252,0.3150996678806669,539.4791832187751,213.7797407903251,301.7061636069294,EU-Green,1,0.5947703423159327
2025-11-05 23:00:00,8,0.7303701209963046,0.7639948602188813,109.5992504429371,332.22434485965545,435.48534516656593,US-Coal,0,0.18805618369060625
2025-11-06 00:00:00,12,0.6190778965384602,0.8013623665393982,795.9850954600744,65.64755228333794,233.78382109290797,US-Coal,0,0.6002895213790153
2025-11-06 01:00:00,34,0.8354588864186244,0.5211342879418345,421.7861286031301,118.7207092963458,323.15852328812423,US-Coal,1,0.6919679769552718
2025-11-06 02:00:00,33,0.9611210548358264,0.4283965733710682,313.4866371272631,281.7963813422688,399.8000380193947,Asia-Mix,0,0.26472030580801564
2025-11-06 03:00:00,48,0.3753980443196162,0.48260576755679574,527.2910115756213,70.60853413362642,441.25612513533014,EU-Green,1,0.6839679323465366
2025-11-06 04:00:00,23,0.26598343387848766,0.29291999021055953,87.11465118483126,63.45494221027437,737.6229420148912,Asia-Mix,1,0.5340811636374587
2025-11-06 05:00:00,24,0.4524170192994587,0.8559822787095176,509.2309174026835,152.07783361375195,644.3261051261898,US-Coal,1,0.48255617218364893
2025-11-06 06:00:00,37,0.3235331356519398,0.48302670822029425,398.58880039941835,68.57206712645402,605.5754693715704,Asia-Mix,1,0.598658339619215
2025-11-06 07:00:00,35,0.6342027499950217,0.8500905243876848,325.3392559988665,221.37431708392296,495.37272310808584,US-Coal,0,0.2828019948178709
2025-11-06 08:00:00,44,0.9162597884008165,0.18983945792033297,762.4160169431193,110.14532775314595,661.9987683323889,Asia-Mix,1,0.5210536156477019
2025-11-06 09:00:00,40,0.18216038443590876,0.9400339803501117,418.03177338564257,317.66636859180545,386.62755961064113,Asia-Mix,1,0.43075135648368995
2025-11-06 10:00:00,22,0.14575487286509217,0.47678212432707556,175.29398357595073,282.88502506202957,589.8945120253238,US-Coal,1,0.36209242208703163
2025-11-06 11:00:00,27,0.2932147552609791,0.14065619733498966,367.1707835018389,256.9086138908376,746.5811864579947,Asia-Mix,1,0.3082135227757313
2025-11-06 12:00:00,35,0.7397908067592808,0.1323185710018367,735.5099236581382,231.2526484891956,373.0458999143593,EU-Green,0,0.3367534455818324
2025-11-06 13:00:00,1,0.6133147599958805,0.7342761688595627,140.87637706447572,307.67437640585365,570.709644186182,Asia-Mix,1,0.3439936643511559
2025-11-06 14:00:00,35,0.1471020310139396,0.6601802040731286,171.16563095058953,109.14923907825462,664.3731752838103,Asia-Mix,0,0.32092565233062925
2025-11-06 15:00:00,37,0.9228129961477092,0.7818109744084494,10.423654205666999,310.66374125691055,703.6941708428697,EU-Green,1,0.2696521664949527
2025-11-06 16:00:00,47,0.8005804052678824,0.18956240385988507,11.352039516613743,284.74261251145623,594.862980017056,US-Coal,1,0.35731961540638213
2025-11-06 17:00:00,14,0.07187147454825564,0.1302352369802161,663.51330156681,271.9298561801825,355.9843578794249,EU-Green,0,0.2993646973060029
2025-11-06 18:00:00,3,0.6687988504388338,0.5322923960304417,585.6980854743647,213.98926020322645,379.4551833629206,Asia-Mix,0,0.3530647476884693
2025-11-06 19:00:00,1,0.7826843350937511,0.42945594676035415,284.0328451615666,116.33568990088602,211.4169176681803,US-Coal,0,0.5542892364045293
2025-11-06 20:00:00,5,0.40571360123440087,0.49265489617031244,558.6489257820582,171.29985395748787,618.4872877193303,Asia-Mix,1,0.4743688515506567
2025-11-06 21:00:00,26,0.11547546239885785,0.9428501475397328,316.1647410479762,286.00690290702846,223.50678333407325,Asia-Mix,1,0.5539313503280808
2025-11-06 22:00:00,14,0.12345501221434789,0.9251374640200696,762.317436798262,49.85133015077058,675.5587950315102,EU-Green,0,0.3827290272394568
2025-11-06 23:00:00,39,0.149034617749219,0.9009680812222138,773.6421451408279,282.43573847176503,265.26333796099635,EU-Green,1,0.5357425186435467
2025-11-07 00:00:00,27,0.8484176503814018,0.7662662752525227,314.2350206474747,114.42192955114561,294.53208167475833,US-Coal,0,0.512148303619772
2025-11-07 01:00:00,9,0.9151518883429274,0.40161515621835686,683.3775250726944,84.73585222369694,462.0895589577305,US-Coal,1,0.6567112612526045
2025-11-07 02:00:00,15,0.1666702427534471,0.45031129072335585,618.4712333579729,75.86740863589367,605.8342283428083,US-Coal,0,0.3901828016809095
2025-11-07 03:00:00,15,0.2741107328653271,0.5671736371610858,247.99994973743145,48.447503704752684,276.4512128594927,Asia-Mix,1,0.7971907774790294
2025-11-07 04:00:00,26,0.20724448484892527,0.8059542879441138,185.6318631208848,202.3118104186504,442.03909128657415,EU-Green,1,0.5330323203591791
2025-11-07 05:00:00,42,0.22700483551941464,0.1584059076405276,366.5877203142671,107.66056053505613,465.5682009255576,EU-Green,1,0.6286563188948766
2025-11-07 06:00:00,13,0.8456162495523675,0.4606523530021549,625.079072491525,346.72384739168575,316.7571029177252,EU-Green,1,0.4348070528533819
2025-11-07 07:00:00,32,0.365539092022192,0.17022501394037837,768.1342277829964,218.0753943203838,263.55710717434744,US-Coal,1,0.6102071874265761
2025-11-07 08:00:00,39,0.3458720508433591,0.5374589485874848,610.8632550932581,82.74443350036323,660.0315076421018,EU-Green,1,0.5534181290666544
2025-11-07 09:00:00,49,0.266025839833257,0.8640657004053001,684.165588014696,253.51638765152325,476.35610736952106,EU-Green,1,0.4562103949440384
2025-11-07 10:00:00,32,0.6274996741045458,0.7651121858793472,482.4514449364132,318.3005056180148,207.90967979128413,EU-Green,1,0.5253428310240602
2025-11-07 11:00:00,4,0.41034041346627137,0.29366605491164344,668.3262646737007,271.00564356458045,641.6397157200072,US-Coal,1,0.3480714161136185
2025-11-07 12:00:00,30,0.7570371692511244,0.9295922221589735,627.5366864027342,63.69635692222877,739.4365929780216,EU-Green,0,0.3328379805958413
2025-11-07 13:00:00,37,0.2453008179568556,0.6672478383394641,301.5884335410241,317.7240961697245,533.259407477836,US-Coal,1,0.35248172991308807
2025-11-07 14:00:00,23,0.7984003942787677,0.10886354448779262,441.5922416965769,286.1181096165891,477.0396128962389,EU-Green,0,0.2185867478459041
2025-11-07 15:00:00,39,0.6235354551436321,0.3171014619824366,643.8024975917559,89.07420903274044,683.1287246747289,EU-Green,1,0.5338655841360602
2025-11-07 16:00:00,45,0.15855393505290336,0.3216063049319291,36.8453873519651,56.05362550717323,723.8842343265293,EU-Green,1,0.5498671220652721
2025-11-07 17:00:00,15,0.4437793549934463,0.15886616034298096,646.4634258846639,212.76627834743564,614.9953037463533,US-Coal,1,0.4288410437001137
2025-11-07 18:00:00,43,0.8703422335823091,0.9158525403645396,142.31049923921876,88.37110151539284,444.9991113538583,US-Coal,0,0.46167159602225516
2025-11-07 19:00:00,29,0.9268122202085606,0.5065170003895352,411.74689369715117,298.72319530453433,525.7217696322923,EU-Green,0,0.1782171187052144
2025-11-07 20:00:00,36,0.4924151162028725,0.8614424077660996,646.6203516447501,151.08374356821886,585.5144507598995,Asia-Mix,1,0.515058490754851
2025-11-07 21:00:00,13,0.5067951291846199,0.37388317792793413,203.05686252535588,322.9966578683384,306.8504640509908,US-Coal,1,0.4672073816089896
2025-11-07 22:00:00,32,0.9225319886923361,0.20644853486790304,196.64595144492242,215.36333336371177,445.9605677190409,US-Coal,1,0.5160248400389362
2025-11-07 23:00:00,7,0.6077148129297388,0.5031856934202819,322.2115187698015,96.62843911429712,656.4016955945067,EU-Green,1,0.5394865938380189
2025-11-08 00:00:00,22,0.08120433673126642,0.1968631395071696,715.7142380621076,83.27564888153803,560.0989416741436,Asia-Mix,1,0.6061083942901275
2025-11-08 01:00:00,28,0.9171119897351724,0.5131131775309089,0.35422514976630737,218.7064556429037,426.16223696651974,EU-Green,1,0.5227632385973948
2025-11-08 02:00:00,2,0.28581512061929426,0.8822526040364965,721.106477313548,276.1839196773576,564.8493937080748,US-Coal,0,0.18310822467680854
2025-11-08 03:00:00,42,0.5987503563869698,0.5426529205590808,123.04561971328623,282.26675080007647,265.02232663985296,US-Coal,1,0.5360641867824673
2025-11-08 04:00:00,45,0.20723765155657514,0.624024767860821,792.0691008539857,125.4847953767972,420.823685810682,EU-Green,0,0.43214950618463
2025-11-08 05:00:00,6,0.08218520223426523,0.23314267142773706,763.8775944307745,103.31649526277192,636.220695879681,EU-Green,1,0.5426063009448118
2025-11-08 06:00:00,28,0.3458995125761195,0.13717528199797407,395.7401516730267,45.19445439263855,321.27983292515637,Asia-Mix,0,0.5769999507530916
2025-11-08 07:00:00,28,0.7914709221687832,0.194186767852836,410.1761982501025,250.5517368723625,302.2788291565797,Asia-Mix,1,0.5524397823099814
2025-11-08 08:00:00,44,0.31370781399794717,0.6087518393317107,385.2394722206834,63.73616011439708,722.9502629540373,US-Coal,0,0.34158520057948827
2025-11-08 09:00:00,44,0.2590923533770422,0.18075994414345897,508.35491652761806,170.435972547437,315.4436962724269,Asia-Mix,0,0.4369793933623967
2025-11-08 10:00:00,20,0.252046745124165,0.41959395645011466,72.57736178794482,226.5214708456718,343.5052188075924,Asia-Mix,1,0.5579155356694687
2025-11-08 11:00:00,30,0.539414998286472,0.5675781493894326,26.094358673253204,330.5037729250999,733.2887663973859,US-Coal,0,0.031194060292708596
2025-11-08 12:00:00,11,0.9767642498986184,0.43035487883536994,46.16234273271908,136.65866245628828,604.089713645764,US-Coal,0,0.3216374908674535
2025-11-08 13:00:00,28,0.48603953861616234,0.23913123124550625,355.4922793932115,117.42937035842114,584.7780931629405,US-Coal,1,0.55391335561776
2025-11-08 14:00:00,25,0.5794401004455455,0.33272261138699055,220.4383513755867,242.7896478286905,669.1095111200198,US-Coal,0,0.16566771083653364
2025-11-08 15:00:00,39,0.8676004169961973,0.8890699029212904,497.631649896795,231.96409993661032,263.7026952302368,EU-Green,0,0.3942567340448905
2025-11-08 16:00:00,33,0.5583162329869757,0.674584934248402,793.9538314998232,142.95403282551862,588.275930119004,US-Coal,1,0.5228767997549861
2025-11-08 17:00:00,1,0.2252397278479133,0.5216406628779036,309.0585384611727,327.71156900803385,477.0287351305314,US-Coal,1,0.37105716715929693
2025-11-08 18:00:00,27,0.3346161161781532,0.1108076564888595,459.0730032836107,301.9073215217862,656.0328521562769,US-Coal,1,0.3050788733012776
